ACO_Num,year,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_INP_Other,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,ACO_NAME,N_AB_Year,N_AB_Year_ESRD,N_AB_Year_DIS,N_AB_Year_AGED_Dual,N_AB_Year_AGED_NonDual,CapAnn_HSP,CapAnn_SNF,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,CHF_ADM,COPD_ADM,PNEU_ADM
A59962,2014,"Massachusetts,  New Hampshire",1/1/13,1,0,0,6245,0.1603,0.0355,10912999,10912999,4946317,0.92,11127,11371,68092382,57179383,,,0.5,0.46,98326,9349,19849,12852,89825,8265,18048,12271,104043,8193,14702,10937,74705,8407,10784,9140,9344,1.043,1.041,1.131,1.144,1.013,0.977,0.997,1.136,1.064,0.959,1.029,1.095,1.117,0.995,0.94,1.042,18,684,163,5451,847,2857,1707,834,3738,2507,6025,45,21,17,0,137,3088,2563,77,358,116,0,298,266,3,20,10,143,817,60,597,203,665,351,8698,3405,4552,738,3,0,0,0,0,2,52,90,28,0,0,"Winchester Community Accountable Care Organization, Inc.",6119,23,636,134,5326,160,554,2240,2593,148,652,195,14.87069846,10.4585132,12.25607016
A76576,2014,Florida,1/1/13,1,0,0,5131,0.1316,0.0386,7131990,7131990,3156518,0.9,10777,10658,54206370,47074380,,,0.5,0.45,*,9857,13355,8660,94793,13378,16754,9620,77191,13347,16604,10102,79993,9966,14309,8908,9359,*,1.263,1.041,0.968,1.001,1.235,1.261,1.048,1.059,1.362,1.366,1.102,1.034,1.31,1.077,1.162,18,260,73,4478,468,2768,1568,327,2707,2424,4917,93,24,*,*,82,2378,2194,91,75,18,0,288,277,3,5,4,170,836,47,477,202,857,320,13199,5812,6211,1056,120,0,0,1,0,0,21,4,3,0,0,"Paradigm ACO, LLC",5030,23,296,60,4651,93,474,1189,4602,79,522,256,9.741550696,9.343936382,9.542743539
A85241,2014,Puerto Rico,1/1/13,1,0,0,6895,0.0829,0.0342,2866254,2866254,1109621,0.79,5115,4990,34595349,31729094,,,0.5,0.4,50918,4233,6404,4494,51765,4177,7650,4659,51482,3963,7866,4322,50228,3828,6686,4229,4692,0.996,1.045,0.93,1.143,0.981,1.091,1.019,1.169,1.002,1.023,0.964,1.185,0.947,1.004,0.976,1.198,99,1142,23,6849,1036,2536,2323,1000,4312,2583,5111,367,*,1142,*,*,1190,1087,0,80,23,0,258,245,0,6,6,160,660,3,629,182,406,256,11322,5314,5985,20,3,0,9,0,0,3,102,30,0,0,0,"Caribbean Accountable Care, Inc.",6763,74,837,19,5832,73,9,656,2407,87,167,198,8.576181381,8.132585793,8.871911774
A94912,2014,Texas,1/1/13,1,0,1,4719,0.1405,0.0405,8671891,8671891,3403175,0.8,13455,13373,61717441,53045550,0,0,0.5,0.4,83909,11564,16034,9889,75214,10307,14478,10059,73731,10219,14063,10035,70710,8444,11929,8514,11564,1.054,1.169,1.118,1.105,1.056,1.233,1.132,1.139,1.061,1.213,1.158,1.118,1.075,1.124,1.124,1.094,154,1001,2148,2634,1022,1770,1374,553,2766,1953,3435,27,*,1132,*,113,3547,2690,417,466,44,0,372,324,13,28,7,204,797,33,688,249,664,286,12950,6503,4392,2009,46,0,0,0,0,0,12,0,5,0,0,"Rio Grande Valley Health Alliance, LLC",4587,139,775,1588,2086,204,383,1921,3751,294,1550,305,21.3647264,8.284281666,8.938303902
A92852,2014,"Pennsylvania,  New York,  Connecticut,  Illinois,  California,  Ohio,  Massachusetts",1/1/13,1,0,0,43355,0.0108,0.0227,5107245,0,0,0.83,11305,11168,474207024,469099779,,,0.5,0.42,86387,9837,13582,10616,89619,9929,12937,10558,84490,9895,13931,10225,85055,10697,14305,10029,11183,1.039,1.138,1.035,1.115,1.063,1.143,1.049,1.114,1.044,1.123,1.044,1.107,1.012,1.116,1.057,1.098,310,6586,4304,29688,7830,17076,11646,6803,24366,18989,38685,2046,767,680,30,1147,3731,3346,115,180,139,2,362,335,3,9,14,187,821,117,841,259,734,246,10378,4335,4820,1202,22,10,0,12,0,27,609,903,184,3,5,"ACCOUNTABLE CARE CLINICAL SERVICES, PC",41947,367,6117,3923,31540,233,1412,2070,3190,204,624,242,14.47058403,12.80181816,12.1104723
A37040,2014,Missouri,1/1/14,1,0,0,5559,-0.0867,0.0373,-3867308,0,0,P4R,8204,8151,44586416,48453724,,,0.5,0.5,73932,10143,10401,7906,53297,8945,14203,7783,73465,9483,9760,7875,56132,9344,9400,8735,8915,0.972,1.114,1.115,0.98,1.087,1.067,1.148,0.961,1.067,1.034,1.023,0.962,1.016,1.02,0.891,0.986,18,440,71,5718,589,2607,1700,663,3000,2559,5294,174,*,*,*,74,3030,2790,*,220,*,1,325,306,*,15,*,127,608,72,524,164,689,400,8672,3275,4353,955,89,0,0,0,0,0,7,29,8,0,0,Central Missouri Medical Network,5435,15,402,48,4971,128,634,1567,2952,28,322,340,11.03955842,5.151793928,9.567617295
A64742,2014,"Maryland,  District of Columbia",1/1/13,1,0,0,8973,-0.0722,0.031,-6926131,0,0,0.77,10995,10860,95924543,102850674,,,0.5,0.39,80790,8691,11007,8989,77459,10192,13366,8913,68216,12020,13361,9304,83269,13341,11931,10118,11789,0.969,1.178,0.952,1.025,1.035,1.164,1.019,1.04,1.02,1.188,0.982,1.063,1.03,1.265,0.999,1.098,132,1094,674,6148,1498,3890,2471,1114,5363,3610,4010,4265,318,*,*,279,4311,4193,11,76,37,0,322,314,0,4,3,186,776,80,740,253,738,298,9956,4709,4911,330,6,0,0,0,0,0,33,20,4,0,0,Southern Maryland Collaborative Care LLC,8724,129,1139,818,6639,273,924,2161,3945,104,393,206,17.76657019,11.23305728,9.284465713
A18259,2014,Kentucky,1/1/13,1,0,0,27315,0.0245,0.0243,5606961,5606961,2144881,0.78,8610,8317,228466009,222859049,,,0.5,0.39,72529,7710,11058,7590,64954,7947,12798,7845,65764,8388,10929,7570,74367,8107,11963,7626,8398,1.021,1.024,1.027,1.028,1.023,1.044,1.052,1.025,0.999,1.033,1.046,1.033,0.99,1.043,1.065,1.067,170,4442,1166,20067,5957,11213,7236,2909,15599,11716,25118,1764,74,36,13,310,2704,2471,89,120,52,0,313,297,3,7,6,162,751,59,754,202,829,263,8752,3498,4064,1168,22,4,0,8,0,21,204,403,125,6,1,"KentuckyOne Health Partners, LLC",26536,181,4836,1399,20121,105,546,1911,2485,138,466,281,16.39251597,8.252783901,13.49085222
A17182,2014,Maryland,1/1/13,1,0,0,14385,-0.0553,0.0274,-7256267,0,0,0.91,9360,9118,131243376,138499643,,,0.5,0.46,71236,10070,12367,8085,77968,13111,10751,8990,62423,10442,13093,8592,84927,11908,11347,9235,9877,1.056,1.071,1.038,0.944,1.021,1.078,0.916,0.92,1.029,1.045,0.873,0.908,1.068,1.065,0.938,0.913,47,586,140,8095,1493,7597,3931,1364,8389,5996,12366,1652,47,*,*,302,3115,3056,12,36,13,6,241,237,0,2,2,137,803,60,536,169,621,338,9897,3803,5155,933,6,0,0,0,0,1,86,116,33,0,0,AAMC Collaborative Care Network,14022,79,930,264,12749,144,725,2297,3340,84,341,196,9.485151222,6.061938751,6.418523383
A31015,2014,Maryland,1/1/13,1,0,0,10880,0.011,0.0295,1639372,0,0,0.87,14112,13522,148843930,147204557,,,0.5,0.44,119336,12120,21713,12950,90560,13548,19092,12567,91114,13154,17848,11593,101377,13636,15697,12517,13957,1.102,1.16,1.156,1.137,1.075,1.16,1.111,1.135,1.034,1.196,1.149,1.126,1.052,1.229,1.13,1.192,182,2359,792,11683,1978,4349,2889,1664,6639,4241,8359,2193,107,*,*,183,5413,5323,18,36,48,0,380,373,0,2,5,192,795,101,851,303,857,307,11345,5203,4915,1209,18,0,0,0,0,0,60,18,13,0,0,Northern Maryland Collaborative Care LLC,10547,128,1542,642,8235,352,1102,3022,3755,110,626,250,16.59213375,11.75671191,11.09302656
A54790,2014,"Kentucky,  Indiana",1/1/13,1,0,1,7645,0.0073,0.0327,496622,0,0,0.85,9139,9236,68142847,67646225,1639600,0,0.5,0.42,81601,7714,14959,8512,72639,9605,16271,9079,83955,8274,16581,8096,71162,9788,15707,8287,9073,1.067,1.151,1.111,1.074,1.002,1.125,1.156,1.079,1.065,1.125,1.198,1.076,1.103,1.194,1.205,1.043,40,940,369,6182,1142,3401,2193,909,4325,3320,7410,163,*,*,*,*,3128,2744,*,315,53,0,317,293,*,16,*,142,842,83,611,205,708,190,9176,3552,3948,1670,5,0,0,0,0,0,19,0,18,0,0,Owensboro ACO,7456,33,893,328,6202,154,908,1803,2553,120,422,247,15.15524063,11.53407694,10.99760824
A16027,2014,Puerto Rico,1/1/13,1,0,0,6923,0.0632,0.0342,2270124,2270124,0,0,5307,5070,35895312,33625188,,,0.5,0,52289,4077,7851,4500,51139,4036,5909,4593,46731,3855,5130,4359,48845,3787,15905,4261,4972,1.05,1.051,0.896,1.138,1.005,1.023,1.017,1.151,1.004,1.001,0.991,1.181,1.009,0.979,1.031,1.198,119,1293,17,6332,1283,2597,2185,858,4041,2882,5345,295,*,1047,*,*,1234,1139,0,78,17,0,257,245,0,7,5,164,662,*,604,188,425,232,10829,5609,5190,25,5,0,0,0,0,0,79,11,0,0,0,"Accountable Care Organization of Puerto Rico, Inc.",6763,112,1016,24,5611,156,*,872,2297,83,186,229,13.30704781,7.540660424,7.24494825
A65320,2014,Connecticut,1/1/13,1,0,0,33204,-0.0565,0.0237,-18333327,0,0,0.92,10035,9955,324349909,342683236,,,0.5,0.46,86865,9983,14071,8884,84412,10534,14035,9024,87385,9548,14495,8973,95113,10688,15372,9584,10602,1.033,1.105,1.053,1.022,1.045,1.131,1.08,1.016,1.049,1.102,1.083,0.989,1.025,1.118,1.111,1.034,125,2740,3337,21932,3871,13324,9981,6028,19063,14141,30956,918,257,212,19,842,3219,3014,65,51,104,0,307,292,2,2,10,158,861,119,676,237,661,229,10606,4183,4620,1798,6,0,0,0,0,0,152,135,82,2,1,"ProHealth Physicians ACO, LLC",32323,106,2919,3556,25742,196,1444,1751,3347,185,665,194,14.13839332,7.424976797,8.3840363
A22326,2014,"Arkansas,  Oklahoma",1/1/13,1,0,1,9672,0.0187,0.0303,1844950,0,0,0.81,10582,9961,98830586,96985637,2554900,0,0.5,0.4,89143,7583,12847,9815,74837,7128,11609,9585,80104,8284,12517,9667,81740,7709,13800,10044,10384,0.99,0.962,0.969,0.998,1.028,0.948,0.956,1.01,0.987,0.963,0.962,1.016,1.08,0.962,0.998,1.068,70,2611,877,5765,2980,3465,2127,1100,5737,3935,8468,858,54,84,126,82,3858,2867,248,522,245,22,436,365,7,33,30,185,734,116,957,266,730,274,8328,3444,3051,470,1362,0,14,0,0,0,51,5,23,0,0,"Fort Smith Physicians Alliance ACO, LLC",9340,84,2583,853,5819,263,1264,1772,2500,173,625,334,14.5614176,12.09882492,12.95537889
A68749,2014,Kansas,1/1/14,1,0,0,17203,0.0047,0.0261,698500,0,0,P4R,8956,8899,148665406,147966906,,,0.5,0.5,55496,10077,14251,8499,65190,10114,13747,8385,62864,9504,12960,8050,60114,9564,14471,8267,8914,0.894,1.166,1.027,0.989,0.922,1.119,1.034,0.984,0.931,1.116,1,0.977,0.918,1.098,0.989,0.981,138,1577,248,13724,2549,7934,4833,1887,9440,7763,16132,512,109,108,54,288,2509,2185,76,217,44,3,263,242,3,14,5,127,764,39,516,140,751,316,8057,3943,2988,1074,52,0,0,0,0,0,36,264,22,5,0,"Physician Alliance of Kansas, Inc.",16599,136,1686,248,14529,229,364,1374,3955,67,318,304,8.25359212,2.711033908,8.916289297
A16779,2014,Texas,1/1/14,1,0,0,5837,0.0753,0.0365,5577221,5577221,2732839,P4R,13075,13090,74023974,68446752,,,0.5,0.5,76057,8806,14799,9646,81129,9654,14557,9555,74733,9061,13540,9583,77157,8279,12574,8832,12090,1.069,1.1,1.141,1.145,1.094,1.075,1.119,1.116,1.078,1.121,1.095,1.182,1.089,1.148,1.056,1.159,147,888,2570,2426,1072,2221,1787,757,3561,2276,4162,*,28,1551,*,75,3751,2803,377,574,30,0,394,341,13,34,6,194,761,59,712,267,930,300,12827,7391,4556,825,55,0,0,0,0,0,11,4,8,0,0,Sunshine ACO LLC,5661,150,806,2313,2392,269,659,1815,3573,101,1842,300,12.54121526,12.18794159,10.59821008
A41997,2014,Texas,1/1/14,1,0,0,7121,-0.0405,0.0338,-3130498,0,0,P4R,11169,10933,77288621,80419119,,,0.5,0.5,63758,9405,11095,9160,76434,9832,12182,9691,65722,10320,11178,9914,80897,11053,11210,10600,11621,1.048,1.062,0.969,1.053,1.052,1.109,1.018,1.05,1.036,1.113,1.002,1.088,1.095,1.183,1.037,1.096,94,953,745,4988,1348,3081,1745,947,4370,2751,5877,492,*,529,*,141,3177,2366,256,468,116,7,355,305,8,27,15,166,758,50,756,231,776,319,10383,4526,4415,1421,22,0,0,0,0,0,33,3,17,2,1,AmpliPHY ACO Number 3 LLC,6920,88,1027,688,5117,579,563,1584,3744,204,1919,216,14.16184971,7.803468208,10.69364162
A50496,2014,California,1/1/14,1,0,0,7775,-0.0347,0.0324,-2260289,0,0,P4R,8645,8564,65062114,67322403,,,0.5,0.5,78278,7364,8220,6994,84701,7949,8654,7747,85336,7672,8315,7009,84201,8302,8450,7355,8946,0.915,0.895,0.762,0.783,0.962,0.969,0.819,0.868,1.027,0.917,0.794,0.841,0.958,0.905,0.776,0.832,80,3215,1862,2288,3679,2885,899,312,4152,3623,5915,225,285,1018,37,295,3186,2879,*,60,224,0,235,209,*,*,24,140,804,32,964,153,461,206,8753,384,2662,172,5535,0,24,1,0,0,126,55,15,0,0,"Redwood Community Care Organization, LLC",7526,87,3188,2070,2181,156,468,2605,2107,137,348,260,6.644003233,7.574163686,5.713842781
A80939,2014,"North Carolina,  Illinois",1/1/14,1,0,0,5668,0.0629,0.037,3396127,3396127,0,P4R,9775,10022,53977860,50581733,,,0.5,0,89762,9476,13789,10461,84662,9359,11886,8899,76149,10661,10208,8154,72365,9286,11081,7773,9160,1.053,1.133,0.995,1.098,1.047,1.107,0.935,1.06,1.01,1.161,0.922,1.039,1.057,1.081,0.937,1.003,74,1698,1041,4393,1447,2431,1312,478,3157,2511,3830,859,274,531,*,*,2546,2335,89,76,97,0,314,294,2,5,14,174,765,47,689,215,572,262,9707,5404,3419,859,24,0,0,0,0,0,54,46,2,0,0,Primary Comprehensive Care ACO LLC,5522,60,1209,585,3668,121,559,1734,2973,101,1113,256,11.40873764,15.93601449,5.976005433
A55446,2014,New Jersey,1/1/14,1,0,0,11611,-0.0281,0.029,-5075691,0,0,P4R,16300,16295,180821641,185897332,,,0.5,0.5,113522,13621,24074,14227,98044,13366,21681,13427,102191,13955,20970,14564,100988,14511,19978,15101,16757,1.127,1.34,1.345,1.352,1.112,1.35,1.392,1.329,1.07,1.388,1.328,1.354,1.073,1.349,1.338,1.408,162,1410,1243,8153,1859,4123,3348,2281,7056,4555,10023,816,252,269,*,*,5799,4677,161,778,263,0,541,477,4,39,20,210,856,235,992,416,939,315,14516,6603,6765,1139,9,0,0,0,0,0,38,13,8,0,0,NJ Physicians ACO,11094,151,1458,1289,8195,534,2731,2133,5411,401,509,242,23.61743363,19.02014693,12.34957408
A66745,2014,Pennsylvania,1/1/14,1,0,0,19219,-0.0269,0.0253,-4503681,0,0,P4R,8993,8742,167314017,171817699,,,0.5,0.5,59955,8140,12831,8393,60796,8581,9640,8335,71628,8463,10790,8399,74713,9338,12459,8673,9235,0.985,1.046,1.074,1.091,1.035,1.038,1.018,1.102,1.006,1.001,1.05,1.105,1.07,1.021,1.07,1.111,93,1675,268,15785,2474,6897,5991,3857,11215,8004,18421,255,126,*,*,295,3068,2594,60,389,73,0,310,282,1,20,7,145,846,76,541,204,615,262,9046,4497,3838,706,5,0,0,0,0,2,210,265,102,2,0,"Lancaster General Health Community Care Collaborative, LLC",18605,122,1844,309,16331,347,819,1984,2612,105,320,238,15.37193636,6.825999713,6.396015479
A07425,2014,"New Mexico,  Texas",1/1/14,1,0,0,13455,0.0339,0.0279,5189683,5189683,2542945,P4R,11700,11627,152916069,147726386,,,0.5,0.5,89933,12247,17628,9840,85794,11627,18062,10225,79102,10700,17831,9788,78027,10857,16031,9921,11303,1.021,1.201,1.194,1.056,1.023,1.181,1.21,1.079,1.023,1.162,1.175,1.089,1.028,1.205,1.16,1.094,214,1398,616,11104,1922,5696,4287,1550,7788,5667,12129,538,80,443,19,246,3656,2927,443,292,68,0,361,324,12,16,8,158,716,69,684,222,822,363,9787,3323,4903,1507,53,0,0,1,0,0,87,790,73,1,0,"Covenant ACO, Inc.",13069,202,1337,497,11033,308,843,2274,2943,113,1225,340,14.84400406,5.891692331,12.16596209
A74161,2014,"Pennsylvania,  New Jersey",1/1/14,1,0,0,33310,0.0339,0.0237,13402585,13402585,6567267,P4R,12229,12147,394791891,381389306,,,0.5,0.5,104252,9507,13193,12156,103009,9817,12290,11510,94998,9922,12385,11392,101852,10273,12606,10945,11814,1.057,1.091,0.974,1.167,1.078,1.086,0.979,1.143,1.069,1.079,0.977,1.137,1.089,1.084,1.017,1.135,296,3808,1954,25442,5297,13993,8632,5388,20067,13243,27691,3954,547,*,*,787,3746,3260,116,244,159,0,374,346,3,12,14,185,811,115,706,278,771,338,10673,4209,5754,617,92,0,6,0,0,28,385,504,84,2,0,"Accountable Care Organization of Pennsylvania, LLC",32284,302,3972,1968,26042,290,1230,1915,4045,223,668,230,17.46986397,10.34562866,7.712759092
A29052,2014,Arizona,1/1/14,1,0,0,15350,0.0296,0.0269,3741063,3741063,1833121,P4R,8520,8423,126243570,122502508,,,0.5,0.5,64613,10359,14720,8739,66892,9951,10590,8283,75806,10041,13992,8143,70459,9981,14271,7900,8267,0.938,1.182,1.1,0.964,0.97,1.059,1.051,0.924,0.948,1.096,0.945,0.877,0.956,1.068,1.023,0.887,43,715,94,11502,1651,8679,3702,1318,8624,6726,14565,178,87,92,70,358,2128,1842,25,242,35,0,213,194,1,15,4,143,739,13,450,134,847,452,9531,2934,5734,852,11,0,4,0,0,0,92,491,81,1,0,Scottsdale Health Partners,14818,50,808,101,13858,177,115,1192,4392,41,201,197,6.006377558,3.104419862,6.006377558
A50010,2014,Florida,1/1/14,1,0,0,6245,-0.0465,0.0355,-3629942,0,0,P4R,12983,12987,77982007,81611949,,,0.5,0.5,77065,11270,16823,12166,82470,9598,16055,11080,80391,11649,17798,11628,85915,13512,15553,11934,13588,1.05,1.272,1.194,1.314,1.094,1.23,1.289,1.291,1.07,1.22,1.246,1.321,1.035,1.32,1.189,1.297,96,714,404,4880,917,2324,1824,1180,3648,2597,5360,593,*,92,*,135,3981,3692,106,173,50,0,486,468,2,9,7,206,823,158,912,389,907,320,12382,5866,5605,860,51,0,0,0,0,0,25,0,4,0,0,PHYSICIAN FIRST ACO,6006,102,675,357,4871,785,1657,1895,4275,124,1024,275,29.96878252,13.65244537,12.15400624
A63217,2014,"West Virginia,  Virginia",1/1/14,1,0,0,18722,-0.065,0.0255,-9299432,0,0,P4R,7846,7816,143056588,152356020,,,0.5,0.5,74824,8227,10882,7220,72273,8024,12374,7048,71938,7492,12560,7343,81367,8552,12894,7683,8356,1.001,1.113,1.03,0.994,1.02,1.089,1.061,0.992,1.023,1.082,1.037,0.975,0.996,1.057,1.049,0.973,107,1620,607,15407,2237,8915,5477,2093,10586,8136,17788,588,53,39,11,243,2825,2591,33,183,40,0,304,286,1,11,6,170,799,63,699,204,666,271,8871,4528,3740,590,12,0,0,0,0,0,56,5,11,0,0,"Care Coordination Services, LLC",18234,106,1600,592,15936,211,644,1569,2629,150,412,190,15.13662726,10.63951336,12.06542752
A45396,2014,Minnesota,1/1/14,1,0,0,9375,0.0448,0.0306,4239777,4239777,2077491,P4R,10411,10265,94556638,90316861,,,0.5,0.5,76442,9504,13018,9193,80936,9685,10122,9134,89239,9781,8436,9321,80866,9267,12906,9151,9945,1.053,1.083,0.948,1.013,1.1,1.098,0.975,1.028,1.025,1.141,0.964,1.06,1.015,1.135,0.978,1.077,98,2143,174,7278,2443,2761,2760,1411,5386,3989,8592,470,100,26,26,161,3443,3188,124,77,122,0,327,307,3,4,13,153,806,91,777,216,697,318,7946,3800,2798,1339,9,0,0,0,0,5,245,397,86,1,6,North Collaborative Care,9082,88,2074,183,6737,280,957,2146,2559,39,449,253,14.86443089,4.954810295,7.267055099
A28160,2014,"Florida,  Georgia",1/1/14,1,0,0,6712,-0.0185,0.0346,-1845230,0,0,P4R,15289,15386,99672607,101517837,,,0.5,0.5,80322,11741,16443,9641,75624,13277,17958,10918,75317,12613,18376,10322,84299,12521,18774,10351,15572,1.011,1.23,1.104,1.108,1.072,1.224,1.123,1.164,1.018,1.239,1.111,1.172,1.044,1.234,1.098,1.158,122,1583,3322,2476,1756,2453,1703,800,3851,2861,3611,1019,*,1831,*,185,4028,3346,189,330,198,0,478,424,6,17,30,242,742,82,974,391,851,309,11889,5818,5413,596,62,0,0,1,0,0,55,8,6,0,0,"Accountable Care Medical Group of Florida, Inc.",6519,123,1462,2581,2353,469,933,1785,4470,177,3803,260,17.94639091,14.26507995,15.49218361
A65270,2014,"Nebraska,  Iowa",1/1/14,1,0,0,4634,-0.0078,0.041,-323418,0,0,P4R,9199,9987,41230079,41553498,,,0.5,0.5,83368,9762,13043,9252,70808,9574,13204,9556,74106,8713,14300,9194,88950,8868,12709,8789,9271,1.04,1.132,1.05,1.046,1.1,1.114,1.204,1.057,1.006,1.106,1.185,1.041,1.013,1.011,0.993,0.987,47,591,118,3987,783,2130,1188,533,2633,2001,4361,132,23,*,*,93,2965,2640,219,144,23,0,329,311,6,8,4,173,797,97,610,210,647,286,8945,4689,3565,678,13,0,0,0,0,0,29,3,4,0,0,Midwest Independent Physicians LLC,4482,22,549,101,3811,177,1088,1588,2875,63,547,289,10.03997397,8.031979176,10.2630845
A78634,2014,"North Carolina,  Virginia,  South Carolina",1/1/14,1,0,0,8088,0.0013,0.0319,102770,0,0,P4R,10040,9921,78726878,78624107,,,0.5,0.5,66893,8589,12499,9402,72415,8403,11848,9255,75309,8265,11796,9301,75338,8638,11307,9315,10027,1.021,1.196,1.14,1.154,1.064,1.163,1.146,1.172,1.067,1.188,1.127,1.16,1.046,1.138,1.081,1.167,65,1599,974,5665,1739,3108,2147,1094,4892,3196,6072,1809,90,*,*,90,3194,2808,149,203,78,0,385,360,4,11,9,182,770,108,937,278,893,226,10326,5677,3738,889,22,0,0,0,0,0,14,0,5,0,0,"Carolinas ACO, LLC",7841,71,1447,930,5393,249,1096,1721,3162,197,446,310,16.70687511,9.947605029,15.55907453
A90093,2014,"Virginia,  District of Columbia,  Maryland",1/1/14,1,0,0,13805,0.0514,0.0277,5701209,5701209,2793592,P4R,8231,8376,110870154,105168945,,,0.5,0.5,64010,9985,11255,7139,65334,8779,10910,7244,71353,11089,12655,7870,59917,9910,11295,7243,7808,0.939,1.132,0.924,0.905,0.984,1.154,0.98,0.905,1.015,1.082,0.985,0.904,0.984,1.082,0.996,0.907,81,585,417,9917,1243,7176,3874,1512,7850,5955,10800,1767,312,*,*,628,2126,1938,13,162,29,0,219,205,1,9,5,171,757,36,546,152,575,334,9487,3535,5454,494,5,0,0,0,0,0,89,88,22,0,0,"Privia Quality Network, LLC",13469,73,700,464,12232,114,351,1402,3413,83,365,165,9.057556316,5.196958542,5.493927601
A19855,2014,Michigan,1/1/14,1,0,0,18709,0.0113,0.0255,1669030,0,0,P4R,8106,7941,147867055,146198026,,,0.5,0.5,63454,7254,11474,7443,67855,7256,10165,7496,73330,7230,11443,7718,72660,7273,10486,7648,8014,1.057,1.017,0.993,0.974,1.007,1.03,1.005,0.979,0.975,1.001,0.945,0.972,1.031,1.012,0.977,0.982,92,2389,553,16674,2803,7923,5546,2437,10275,8434,18308,39,16,16,108,222,2646,2550,3,73,26,0,256,248,0,4,4,127,753,44,650,186,485,168,7995,3922,3132,501,439,0,0,3,0,0,89,184,10,0,0,"Northern Michigan Health Network, LLC",18242,95,2120,467,15561,113,408,1932,2438,90,297,263,13.10169344,5.865611709,7.455356939
A69078,2014,New Jersey,1/1/14,1,0,0,6972,0.0031,0.0341,277405,0,0,P4R,13387,13095,90543463,90266058,,,0.5,0.5,109277,11706,20789,10641,107590,12173,19429,10736,112959,12084,19286,10460,127665,12070,17700,10439,13346,1.119,1.357,1.316,1.159,1.101,1.284,1.284,1.157,1.057,1.235,1.245,1.129,1.083,1.258,1.334,1.14,110,867,646,5118,1223,2826,1935,988,4274,2698,4180,2214,*,195,*,224,4193,3784,115,248,107,0,376,350,3,13,10,200,815,138,711,289,743,296,12063,4699,6780,577,8,0,0,0,0,0,44,59,8,1,0,"NEPA ACO Company, LLC",6763,110,934,728,4992,154,1834,2014,4994,582,377,226,18.03822033,13.60259238,6.653441924
