ACO_Num,year,ACO_Name,ACO_State,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,Start_Date,Track1,Track2
A29818,2015,"FamilyHealth ACO, LLC","Connecticut, New York",0,7086,-0.0339,0.0338,-2284768,0,0,93.31,9722,9519,67420600,69705369,,,50,46.66,83498,9128,9114,8246,81957,9066,9481,9246,70036,8932,8854,8746,79006,9550,9066,9625,10052,1.012,1.039,0.884,1.072,1.018,1.059,0.892,1.114,0.982,1.051,0.889,1.099,1.008,0.995,0.866,1.093,58,3125,1072,2647,6935,55,3147,1132,2600,3403,2289,1046,348,3923,3163,4664,1362,*,711,*,270,3775,2860,9,97,818,26,649,0,2733,2536,184,277,190,357,297,0,6,54,12,16,10,207,786,44,1194,271,669,258,10481,435,4537,539,4969,0,46,0,0,0,241,159,56,0,0,1/1/14,1,0
A81860,2015,Allegiance ACO,"New Jersey, Pennsylvania",0,2867,0.059,0.0524,2087468,2087468,954572,93.32,12765,11920,35363731,33276262,,,50,46.66,85760,10186,17066,9679,80605,10939,17598,9956,85115,10542,16179,9918,71166,11421,16217,9709,12011,0.994,1.115,1.202,1.129,1.015,1.144,1.189,1.152,1.043,1.107,1.122,1.124,0.988,1.205,1.225,1.103,111,829,381,4165,2770,49,510,386,1826,645,1080,720,422,1684,1183,1906,650,*,128,*,91,3770,3373,*,297,106,234,1126,0,2120,4270,98,399,363,379,355,*,14,*,13,25,*,179,819,99,891,310,806,273,11710,5445,5662,586,18,0,0,0,0,0,28,20,5,0,0,1/1/14,1,0
A74238,2015,"Primary PartnerCare ACO Independent Practice Association, Inc.",New York,0,14337,-0.0923,0.0274,-15552982,0,0,97.48,12092,11818,168524839,184077821,,,50,48.74,90920,10274,12185,11482,92871,11359,11783,11280,95225,10903,11688,11501,110404,12169,14016,12525,13208,1.096,1.076,1.055,1.214,1.005,1.109,1.04,1.213,1.032,1.084,1.005,1.174,1.036,1.046,1.032,1.161,91,1527,763,11546,13937,92,1482,705,11659,1918,5870,4105,2444,8236,6101,12014,1275,288,183,11,566,3936,3623,16,188,124,186,1923,0,1541,5192,106,625,195,331,314,1,8,8,14,11,7,169,848,109,574,244,824,382,13227,6486,6376,359,7,0,0,0,0,0,43,3,1,0,0,1/1/14,1,0
A13467,2015,"Premier Choice ACO, Inc.",California,0,9229,0.0725,0.0308,6725489,6725489,2676462,81.22,10272,10022,92749630,86024141,,,50,40.61,80733,7901,10268,8864,70645,8030,10245,9351,74722,8346,10580,9390,78610,7647,11211,8837,9527,1,1.086,1.06,1.054,0.987,1.069,1.044,1.062,0.978,1.072,1.05,1.071,0.998,1.091,1.104,1.064,104,1000,1034,8086,9030,86,733,454,7756,1050,4041,2882,1256,5280,3949,7971,355,221,317,21,344,2690,2482,63,154,20,175,466,0,1968,3687,91,465,210,222,210,2,7,3,8,5,6,127,768,39,545,156,658,320,10687,4303,5796,576,11,0,0,0,0,0,67,12,3,0,0,1/1/14,1,0
A35862,2015,National Rural ACO,"California, Indiana, Michigan",0,11203,-0.0421,0.0293,-4756731,0,0,96.88,10466,10051,113024037,117780768,,,50,48.44,71763,8154,12472,8815,82352,8189,13237,9439,87180,8824,11846,9632,84200,9554,14643,10263,10906,0.978,1.1,1.022,1.022,1.01,1.094,1.004,1.039,1.036,1.119,1.04,1.054,1.115,1.1,1.042,1.046,65,1913,639,8027,10799,67,1995,782,7955,2423,4379,2953,1448,6474,4729,10859,52,31,56,48,157,3592,3312,71,153,77,326,1261,0,2921,2326,201,380,297,319,299,2,8,10,15,12,11,155,781,107,903,154,658,243,9205,2524,3602,777,2303,9,9,8,0,18,72,135,42,2,0,1/1/14,1,0
A69881,2015,New York State Elite (NYSE) Accountable Care Organization (ACO) Inc,New York,0,6534,-0.0787,0.0349,-10397367,0,0,83.68,21398,21492,132099557,142496923,,,50,41.84,95897,13670,19482,18279,104463,16743,21098,19105,109470,16229,20563,20405,119835,17187,21297,21502,23082,1.099,1.231,1.148,1.454,1.085,1.292,1.152,1.474,1.084,1.315,1.125,1.494,1.072,1.273,1.145,1.45,135,796,808,4279,6174,137,828,754,4454,1055,2235,1831,1413,3893,2641,4119,1567,328,169,21,330,8272,7695,51,266,295,391,6322,0,2232,6037,334,918,268,681,651,2,11,18,27,17,13,230,867,343,1047,545,1182,345,15392,7951,6551,882,8,0,0,0,0,0,45,30,5,0,0,1/1/14,1,0
A53129,2015,"Huntington Care Network ACO, LLC",California,0,8855,-0.0654,0.0311,-6073778,0,0,94.13,10747,10467,92898717,98972495,,,50,47.06,80096,9453,12330,8656,91522,10250,11903,9042,87117,11918,13538,9473,91997,11612,15791,10245,11449,1.021,1.212,1.089,1.005,0.966,1.188,1.103,1.028,1.076,1.229,1.07,1.046,1.095,1.189,1.144,1.03,61,452,863,6581,8644,71,412,734,7428,678,4021,2622,1534,5309,3546,7033,379,365,*,*,724,3389,3083,71,233,50,308,1090,0,1514,4131,117,1057,205,277,259,2,11,5,8,5,6,142,801,79,427,183,650,406,11472,4622,6611,233,6,0,0,0,1,1,52,27,4,0,0,1/1/14,1,0
A39818,2015,Live Oak Care,"Florida, Georgia",0,12731,-0.004,0.0284,-528246,0,0,87.73,10661,10040,131533474,132061721,,,50,43.87,71177,9213,11409,8206,73933,10079,11521,8815,76224,10113,13443,8685,68731,10559,14931,9451,10704,0.989,1.16,1.055,1.066,1.041,1.179,1.059,1.064,1.036,1.159,1.071,1.082,1.026,1.183,1.181,1.125,210,2311,497,11519,12338,187,1903,409,9839,2382,5561,3474,1314,7307,5424,10131,2376,48,*,*,138,3246,2768,134,211,158,373,752,0,1978,3495,187,595,375,360,325,4,13,19,16,14,6,169,776,79,775,244,862,315,11872,5130,5404,1326,12,0,0,0,0,0,58,48,24,1,0,1/1/14,1,0
A60310,2015,"THP-Meritus ACO, LLC","Maryland, Pennsylvania, West Virginia",0,17224,0.0031,0.0261,641150,0,0,83,12256,11760,203682448,203041298,,,50,41.5,93021,12053,17320,9647,100297,11057,16137,9926,115008,12393,18992,10779,110871,13245,19751,10655,12217,1.064,1.138,1.131,1.05,1.073,1.212,1.166,1.061,1.099,1.188,1.102,1.073,1.136,1.225,1.169,1.078,96,2432,1028,12466,16620,99,2612,1024,12884,3211,7289,4539,2185,9995,7229,16236,616,65,*,*,268,4338,4208,120,18,43,515,1303,0,2112,3768,234,351,272,350,342,2,1,5,11,15,14,195,832,100,800,294,845,264,10933,3898,5139,1624,272,0,2,0,0,4,57,145,38,1,0,1/1/14,1,0
A13131,2015,Premier Care Network LLC,"Arizona, California, Missouri, Nevada",0,15538,-0.0392,0.0268,-6277168,0,0,92.39,10650,10002,160233278,166510446,,,50,46.2,82322,9679,14609,9771,88402,9863,12887,9037,83400,10878,13482,9623,84703,11140,16629,10310,11067,1.106,1.169,1.075,1.134,1.096,1.122,1.072,1.122,1.123,1.15,1.096,1.091,1.082,1.114,1.108,1.114,81,1287,451,13054,15045,104,1169,429,13344,1622,7325,4856,1735,8553,6985,14580,358,134,150,63,253,3986,3611,120,239,67,303,888,0,1933,3499,264,389,294,348,324,3,13,8,15,12,12,191,770,93,807,232,785,264,10412,4140,4899,1102,272,2,0,4,0,4,50,60,20,0,0,1/1/14,1,0
A29332,2015,Physician Collaborative of Kansas City LLC,"Kansas, Missouri",0,14403,-0.0485,0.0274,-5644544,0,0,98.59,8290,8002,116401177,122045722,,,50,49.3,65783,9110,8902,7140,62540,8298,8195,7424,64583,8428,7496,7467,64574,10036,10976,8066,8691,0.988,1.144,0.942,0.995,1.002,1.153,1.039,1,0.992,1.166,1.019,1.004,1.001,1.166,0.95,1.029,107,1308,128,12017,14042,102,1364,120,12456,1935,6779,3947,1742,8521,5882,12625,1438,78,*,*,222,2626,2251,68,291,25,147,392,0,1784,3099,63,431,238,306,281,2,18,5,13,7,8,156,784,43,630,208,684,259,9016,4120,3878,1001,16,0,0,0,0,0,75,40,22,0,0,1/1/14,1,0
A26254,2015,"Central US ACO, LLC","Arkansas, Colorado, Kentucky, Missouri, Tennessee, Texas",0,21990,-0.0026,0.0248,-652074,0,0,93.79,11722,11337,246991680,247643753,,,50,46.89,91785,8199,15932,10675,95033,8307,15369,10998,92034,8992,14278,10946,89287,9790,15868,11191,11753,1.028,1.034,1.05,1.07,1.075,1.009,1.099,1.084,1.082,1.055,1.095,1.12,1.026,1.086,1.113,1.108,111,4878,1704,13311,21071,142,5044,1667,14217,5845,8439,4935,2771,12029,9961,20891,666,60,56,72,245,3741,3227,131,238,183,620,1694,0,2426,2684,253,468,363,419,382,4,13,21,15,21,15,192,709,141,921,268,800,238,10721,3015,3328,1396,2983,4,26,11,0,22,115,94,119,3,0,1/1/14,1,0
A80460,2015,"Foothill Accountable Care Medical Group, Inc.",California,0,10104,0.0019,0.0299,275344,0,0,85.15,14903,14652,144500515,144225171,,,50,42.58,88355,12818,16080,11675,88252,13483,15449,11696,98244,11780,16036,11971,103106,14618,17262,11308,14875,1.024,1.316,1.13,1.18,1.048,1.344,1.107,1.178,1.079,1.339,1.147,1.227,1.1,1.325,1.169,1.182,216,1824,2085,6363,9696,228,1480,1473,6516,2029,4083,2606,1386,5750,4354,7341,708,665,787,18,585,5616,4313,727,623,166,306,1781,1,2288,4399,219,864,296,414,353,18,28,15,14,7,9,210,769,111,754,288,696,296,11515,5098,6020,383,13,0,0,0,0,0,121,152,23,0,0,1/1/14,1,0
A39151,2015,"MD Valuecare, LLC",Virginia,0,15014,-0.0214,0.027,-2490680,0,0,95.7,7950,7725,116511671,119002351,,,50,47.85,72028,8597,9531,7252,67262,7828,9313,7387,65758,8447,9992,6987,69199,9820,11152,7521,8120,0.949,1.122,0.943,0.935,1.004,1.098,1.007,0.923,0.951,1.064,0.927,0.921,0.997,1.144,1.03,0.905,104,951,203,11444,14656,99,938,150,13469,1532,7699,4046,1737,8936,6078,12549,2038,86,*,*,321,2604,2167,16,404,29,92,373,0,1347,3124,66,432,219,264,238,0,21,4,9,5,4,128,750,33,560,166,636,252,9095,4006,4619,466,5,0,0,0,0,0,43,5,0,0,0,1/1/14,1,0
A12732,2015,Buena Vida y Salud LLC,Texas,0,5073,0.0316,0.0388,1842265,0,0,98.59,11820,10986,58265647,56423382,,,50,49.3,72546,9554,13170,7886,67634,9077,13334,7519,65315,9077,12917,7755,70992,9224,12826,8442,11446,0.993,1.046,1.146,1.038,0.98,1.059,1.1,1.001,0.994,1.142,1.117,1.026,1.045,1.073,1.102,1.108,103,989,1643,2412,4930,132,888,1330,2580,1112,1902,1397,662,2857,2216,3963,41,*,988,*,67,3373,2578,496,266,46,262,743,12,1775,3513,179,1601,303,358,321,15,15,6,14,8,8,188,772,64,803,255,720,228,11565,6820,4301,401,43,0,0,0,0,0,23,11,5,2,0,1/1/14,1,0
A82427,2015,Delmarva Health Network,"Delaware, Maryland",0,19548,-0.008,0.0252,-1364025,0,0,41.09,8935,8399,170519045,171883070,,,50,0,73948,8975,9123,8103,78303,8811,11103,8076,72027,9671,8315,8010,65477,9470,10378,8682,9006,1.099,1.123,0.878,0.949,1.043,1.141,0.931,0.93,0.992,1.143,0.87,0.925,1.061,1.073,0.902,0.939,66,1330,336,14857,19085,77,1418,402,17187,2120,10357,5411,1660,10658,8890,18253,872,46,*,*,345,2607,2347,15,229,38,167,261,0,2379,3232,102,276,212,213,196,0,13,3,9,5,6,125,777,28,576,139,744,316,10038,3287,5767,978,6,0,3,0,0,3,86,99,43,1,2,1/1/14,1,0
A02094,2015,"Health Choice Care, LLC","Florida, Missouri, North Carolina, Rhode Island",0,19770,0.0009,0.0251,172352,0,0,94.16,10120,9689,193760844,193588492,,,50,47.08,70830,7661,8898,9589,67863,8142,8662,9626,73238,8359,9276,9416,70168,8423,9139,10154,10111,0.987,0.982,0.814,1.066,0.996,1.052,0.836,1.07,0.988,1.022,0.838,1.093,0.996,1.006,0.839,1.069,184,5947,3099,8828,19147,226,6344,3331,9246,7311,6653,3812,1994,11111,8659,12764,3716,280,2387,33,590,3127,2525,44,364,219,114,547,0,1898,3434,154,867,233,360,303,1,20,36,15,14,6,184,738,49,961,261,744,266,10486,2405,4469,923,2689,0,170,0,0,0,272,373,196,2,0,1/1/14,1,0
A89091,2015,"Georgia Physicians for Accountable Care, LLC",Georgia,0,44157,0.0121,0.0226,5026533,0,0,96.02,9714,9115,417027812,412001279,,,50,48.01,75904,7863,11388,8260,72427,8029,11549,8114,71671,8164,10500,8229,68823,8470,10897,8596,9597,0.969,1.061,1.026,1.025,0.967,1.044,1,1.028,0.96,1.051,0.992,1.034,0.976,1.064,0.998,1.047,538,7101,1315,32977,42929,683,6859,1171,34215,8764,19712,11294,4387,25359,18798,34767,8662,156,66,22,484,2827,2389,138,257,83,280,494,1,1818,3541,203,429,319,306,278,3,14,11,15,11,10,164,741,49,762,193,768,301,10506,4346,5229,914,18,0,0,0,0,0,179,230,101,4,0,1/1/14,1,0
A02865,2015,MetroHealth Care Partners,Ohio,0,9925,0.017,0.0301,1649791,0,0,91.46,10272,9988,97312866,95663075,,,50,45.73,66273,7889,10011,10668,64068,7831,9351,10696,64584,7589,8899,10357,71853,8172,10243,10121,10098,0.986,1.098,0.998,1.209,0.988,1.103,0.957,1.226,0.97,1.077,0.944,1.209,1.006,1.077,0.937,1.193,190,4696,1462,4064,9474,120,3961,868,4525,4602,3147,1396,780,5585,4340,5963,3393,*,237,*,223,3474,2958,91,223,229,351,825,0,2934,1917,125,502,263,417,370,3,13,31,22,18,9,213,799,96,1051,299,909,203,9123,3477,3551,2075,20,0,0,0,0,5,166,555,141,0,13,1/1/14,1,0
A33172,2015,"LHS Health Network, LLC","Delaware, New Jersey, Pennsylvania",0,25818,0.0233,0.0244,6656595,0,0,94.44,11365,11088,285339568,278682973,,,50,47.22,99810,10490,17375,9941,106799,10620,17365,9881,108198,10546,17595,9583,79911,11340,17296,9745,11100,1.057,1.108,1.183,1.094,1.066,1.116,1.199,1.102,1.142,1.104,1.199,1.082,1.056,1.126,1.176,1.062,188,4491,1684,18987,25106,171,4780,1908,18247,5649,10765,6393,3011,15183,10635,19343,5284,*,357,*,575,3607,3149,115,225,177,255,929,0,1901,3819,127,551,261,368,339,2,12,15,16,15,7,184,789,80,848,277,835,306,10256,4262,5155,831,8,0,0,0,0,3,250,404,67,0,1,1/1/14,1,0
A34484,2015,"Franciscan Select Health Network ACO, LLC","Indiana, Michigan",0,13587,-0.061,0.0278,-7499619,0,0,93.56,9341,9090,123017204,130516823,,,50,46.78,77055,8209,10483,8024,71417,8496,12682,8127,82295,8414,11592,8174,83362,9794,15490,8681,9910,1.033,1.132,0.97,1.028,1.068,1.098,1.055,1.055,0.999,1.111,1.072,1.061,1.063,1.105,1.052,1.032,139,1823,445,10739,13170,122,1785,745,10518,2255,5422,3697,2213,7695,5892,12411,852,*,66,*,214,2994,2606,121,156,133,455,1077,0,1730,3119,185,328,286,331,307,4,9,11,17,9,11,149,777,91,722,232,705,229,8445,3914,3506,1011,13,0,0,0,0,4,102,157,27,1,1,1/1/14,1,0
A58599,2015,MBA - Northern California Physicians Management Group,California,0,16241,-0.0119,0.0265,-1871291,0,0,94.3,10000,9543,157761366,159632657,,,50,47.15,76444,8315,9850,8689,75935,7810,9778,8612,81711,8159,10350,9151,92583,8812,11317,9292,10119,1.013,0.992,0.965,1.016,0.986,0.992,0.953,1.018,1.023,1.018,0.946,1.021,1.059,1.055,0.99,1.037,130,3013,1654,10510,15775,129,2942,1830,10874,3570,6919,3920,1832,8848,7393,14263,432,641,386,79,440,3965,3779,27,106,68,144,760,0,2012,2681,109,383,292,349,339,1,4,6,13,9,6,200,782,60,748,266,571,227,9498,4355,3674,592,877,0,3,5,0,8,98,66,38,1,0,1/1/14,1,0
A07886,2015,"RRHS ACO, Inc.",New York,0,20592,-0.0374,0.0249,-6797819,0,0,89.29,9113,8562,181684738,188482557,,,50,44.64,63113,6666,8973,7716,62924,6888,9317,7656,59403,7137,9088,7620,64624,7904,9799,8358,9454,1.006,0.962,0.968,1.141,1.003,0.958,0.944,1.14,1.01,0.972,0.939,1.143,1,0.991,0.964,1.163,336,6109,1733,10657,19937,393,6384,1843,11318,7273,6345,4089,2885,11788,8804,16909,2379,221,511,23,549,3026,2824,0,102,104,126,557,0,2732,2316,173,520,252,352,336,0,5,12,20,12,7,188,810,64,964,287,659,187,9164,3667,3335,2155,6,0,0,0,0,17,359,908,307,6,0,1/1/14,1,0
A10440,2015,Arkansas Health Network LLC,Arkansas,0,21488,0.001,0.0249,189813,0,0,93.05,8750,8300,182871301,182681488,,,50,46.52,70597,7230,12276,7461,63205,7001,12053,7627,67263,7877,12459,7712,63256,8626,13156,8131,8741,0.965,1.02,1.036,0.98,0.937,0.998,0.994,0.972,0.98,1.001,1.03,0.98,0.973,0.994,1.023,0.993,166,2672,731,17902,20899,143,2513,727,17517,3291,9579,6215,2403,12192,9296,18665,2460,67,50,18,228,2892,2368,65,351,122,296,534,2,1605,2870,107,362,265,327,289,2,21,15,15,7,13,177,698,55,610,209,712,301,8542,3311,3896,1302,34,0,0,3,0,5,116,259,88,2,1,1/1/14,1,0
A17931,2015,Emerald Physicians,Massachusetts,0,12025,-0.0678,0.0288,-7938260,0,0,96.87,9927,9610,117105285,125043545,,,50,48.44,*,8932,13550,9127,*,8411,16456,9294,73047,9484,15720,9529,115002,10529,14332,10351,10600,*,1.06,1.008,0.998,*,1.025,1.064,1.021,0.941,0.994,1.182,1.018,1.053,1.009,1.015,1.012,11,607,143,7003,11797,19,919,190,10669,1282,5666,3667,1410,6958,5067,11578,106,*,*,20,296,3477,3127,30,278,75,251,785,0,2039,3333,150,746,152,261,241,1,12,6,12,6,5,133,880,71,692,184,640,280,11502,5233,4776,1480,13,0,0,0,0,0,22,4,11,0,0,1/1/14,1,0
A80878,2015,"Tidewater Accountable Care Organization, LLC",Virginia,0,20756,-0.0229,0.0249,-3828290,0,0,99.53,8239,7792,167456914,171285203,,,50,49.77,75443,6903,9255,6780,77979,8859,10389,7091,83785,8187,9743,7291,73461,9509,12409,7897,8427,0.975,1.037,0.959,0.899,1.017,1.069,1.01,0.9,1.036,1.092,1.04,0.906,1.022,1.125,1.046,0.931,107,1205,375,16221,20325,115,1185,296,18730,1826,10382,6345,2203,11941,8815,17189,2868,184,*,*,470,2241,2062,56,106,31,104,450,0,1755,3283,115,433,206,240,229,2,6,3,12,5,6,132,808,49,572,166,600,270,10510,4743,5010,752,5,0,0,0,0,0,85,43,7,0,0,1/1/14,1,0
A07386,2015,CaroMont ACO,"North Carolina, South Carolina",0,9311,0.0949,0.0307,7959265,7959265,3784257,97.03,9274,9222,83905204,75945939,,,50,48.52,66129,8487,12250,8193,65943,8630,14166,8762,67892,8060,12940,8616,50711,7584,11656,8168,8394,1.006,1.076,1.075,1.012,0.974,1.102,1.064,1.022,0.919,1.076,1.071,1.017,1.029,1.003,0.984,1.017,75,1720,552,7938,9048,30,1600,486,6932,1932,4109,2358,912,5353,3958,8373,692,82,*,*,110,2672,2356,57,241,36,229,434,0,1491,2765,89,585,292,289,270,2,14,4,15,7,5,140,822,44,702,210,613,270,9328,3650,4041,1628,9,0,0,0,0,3,130,124,52,0,0,1/1/14,1,0
A36039,2015,Loudoun Medical Group ACO LLC,"Virginia, West Virginia",0,10350,-0.0226,0.0298,-1832669,0,0,95.72,8030,7859,80965711,82798380,,,50,47.86,57672,8085,6993,6314,61618,8435,8501,7061,68623,8971,8925,7676,61279,8358,9541,7842,8212,0.984,1.002,0.812,0.881,0.928,1.034,0.815,0.897,0.919,1.048,0.873,0.912,0.867,1.065,0.885,0.885,40,557,440,7373,10083,53,565,350,9115,924,5421,2884,1121,5897,4453,8503,776,428,*,*,482,2378,2101,15,235,37,283,504,0,1271,3220,76,472,169,254,235,0,12,6,11,6,7,143,820,48,590,190,651,270,9223,4196,4508,516,3,0,0,0,0,0,56,72,36,0,0,1/1/14,1,0
A27492,2015,"Adirondacks ACO, LLC",New York,0,28074,-0.0376,0.0242,-9471250,0,0,98.36,9283,8851,251713820,261185070,,,50,49.18,71974,7343,11091,7994,79486,7765,11297,8294,83343,7943,10418,8225,78771,8915,11984,8887,9633,1.043,0.961,1.019,1.054,1.092,0.987,1.069,1.091,1.106,0.98,1.013,1.1,1.076,0.993,1.02,1.088,182,5545,1524,18652,27114,219,5851,1530,19514,6793,10540,7128,3613,15175,12899,27174,225,59,42,29,545,3147,2933,5,145,74,100,719,0,2877,2244,168,371,301,318,299,0,8,11,12,13,10,172,817,67,821,226,735,233,9218,2618,3412,1418,1770,1,15,0,0,15,183,494,104,4,0,1/1/14,1,0
A76825,2015,Reliance ACO LLC,Michigan,0,21881,0.0077,0.0248,2023292,0,0,99.51,12470,12312,263529905,261506612,,,50,49.75,101941,11106,16916,11338,98262,10702,16364,11007,101870,10740,15552,10792,96549,11261,15126,11189,12374,1.121,1.236,1.213,1.228,1.14,1.222,1.153,1.216,1.178,1.226,1.16,1.247,1.145,1.219,1.123,1.223,283,5121,1687,18630,21133,228,3866,1347,15693,4694,8794,5392,3001,12849,9032,16378,4460,305,62,15,661,4068,3588,190,203,136,305,1367,1,2074,3814,169,784,245,446,415,6,11,14,17,16,9,207,803,119,865,359,812,259,11199,5485,4827,878,8,0,0,0,0,0,221,110,16,0,0,1/1/14,1,0
A40650,2015,Oklahoma Health Initiatives,"Kansas, Oklahoma",0,10876,-0.0182,0.0295,-1719709,0,0,95.1,8946,8451,94326018,96045727,,,50,47.55,60780,9593,17038,8261,66091,8765,13371,7907,65310,7927,13117,7427,58824,10316,14893,7938,9109,0.971,1.112,1.14,0.974,0.944,1.112,1.051,0.981,0.978,1.092,1.006,0.967,0.944,1.1,1.043,0.966,82,1435,398,7772,10544,111,1533,442,8459,1950,4689,2903,1334,6214,4662,9474,676,56,62,493,115,2769,2373,259,95,92,411,861,0,1763,2523,133,696,246,319,295,8,5,11,18,9,9,180,737,69,727,218,730,240,8016,3937,3135,933,10,2,0,0,0,8,186,231,79,1,9,1/1/14,1,0
A22925,2015,St Vincents Accountable Care Organization LLC,Florida,0,1307,0.1316,0.0813,1866830,1866830,855553,93.53,11108,10234,14183496,12316665,,,50,46.76,87094,10428,14878,9307,76224,10739,13056,9140,78183,10273,14069,9238,55307,11064,7736,8217,9646,1.063,1.181,1.066,1.067,1.034,1.167,1.064,1.052,1.031,1.148,1.039,1.055,0.896,1.178,0.96,1.022,121,1398,509,10103,1277,24,254,95,904,306,557,305,139,780,527,989,265,13,11,0,29,2568,2343,*,*,79,361,317,0,2255,3332,102,615,237,332,312,*,*,13,11,*,*,146,766,36,764,251,765,277,9823,4226,4751,*,*,2,0,2,0,6,92,50,43,3,0,1/1/14,1,0
A47465,2015,"CHA ACO, LLC","Indiana, Michigan",0,13703,0.0098,0.0278,1059551,0,0,95.55,8131,7868,108347542,107287991,,,50,47.77,68224,7031,11626,7064,68417,8405,10836,7408,70266,8161,11360,7007,76852,8476,10846,7321,8051,0.976,1.023,0.974,0.959,1.006,1.048,0.961,0.962,0.977,1.049,1,0.956,0.997,1.066,1.007,0.95,96,1883,391,10514,13326,76,1994,610,10646,2495,5950,3532,1726,7802,5901,12651,686,*,81,*,227,2446,2240,80,87,54,250,509,0,1652,2779,102,241,247,265,251,2,5,6,13,8,7,146,743,49,606,182,684,239,7674,3421,3478,768,8,0,0,0,0,7,140,211,92,2,4,1/1/14,1,0
A01307,2015,Antelope Valley ACO,California,0,5039,0.0445,0.0389,3043078,3043078,1398168,93.77,14035,13205,68338795,65295716,,,50,46.88,94958,12511,18446,11131,89813,11137,16797,11030,80975,11518,16524,11095,78306,12652,16450,10982,13410,1.016,1.243,1.174,1.121,1.041,1.234,1.212,1.111,1.015,1.247,1.134,1.125,0.988,1.199,1.154,1.158,97,1040,756,3707,4869,110,869,545,3345,1115,2065,1353,506,2818,2221,3973,582,103,210,13,158,4121,3907,*,107,51,329,1156,0,1892,4759,281,1027,427,355,342,*,*,*,17,23,12,173,794,72,762,267,788,392,12530,4058,7681,745,46,0,0,0,0,0,8,25,5,0,0,1/1/14,1,0
A29971,2015,Saint Vincent Accountable Health Network,"Montana, Wyoming",0,513,-0.3184,0.1211,-1204327,0,0,92.89,7943,8832,3782336,4986663,,,50,46.45,68226,8175,12432,8145,62634,8942,12769,8273,70133,9872,14170,8108,*,8174,*,10511,10473,1.013,1.051,1.049,0.963,1.054,1.009,1.036,0.971,1.055,1.05,1.08,0.943,*,0.9,*,0.897,60,1040,372,8214,476,*,45,*,421,71,267,131,44,218,295,476,*,0,*,26,*,2946,2833,*,*,0,171,*,0,5271,2079,104,44,126,286,*,*,*,0,0,*,*,148,537,*,611,166,1109,271,5385,311,4070,1004,0,0,0,0,0,2,96,180,33,0,0,1/1/14,1,0
